"Account Receivable and Payable data from a large manufacturer called WMS Pte Ltd, which has global operations. ",,,,,,,,,,,,





Header ,Description,,,,,,,,,,,
Country,WMS Country of operation,,,,,,,,,,,
Partner,Name of Partner,,,,,,,,,,,
ParternType,Customer or Supplier.  Customer for sales invoices and partner for purchases invoices.  Credit and Debit notes also included in the dataset,,,,,,,,,,,
Bank,Bank of WMS in the Coutry of Operation,,,,,,,,,,,
BankAccount,Bank Account of WMS in the Coutry of Operation,,,,,,,,,,,
invoiceNumber,,,,,,,,,,,,
InvoiceDate,,,,,,,,,,,,
DueDate,,,,,,,,,,,,
PaymentTerms,Days allowed for the invoice to be paid,,,,,,,,,,,
InvoiceCurrency,,,,,,,,,,,,
InvoiceAmount,,,,,,,,,,,,
SettlmentCurrency,,,,,,,,,,,,
CurrencyPair,,,,,,,,,,,,
SettlementAmount,,,,,,,,,,,,
SettledAmountUSD,Everything should be changed in the reporting currency ,,,,,,,,,,,
SettledDate,,,,,,,,,,,,
DocumentType,"Type of invoice: sales, purchase, credit or debit note",,,,,,,,,,,
Country,Partner,ParternType,Bank,BankAccount,invoiceNumber,InvoiceDate,DueDate,PaymentTerms,InvoiceCurrency,InvoiceAmount,SettlmentCurrency,CurrencyPair,SettlementAmount,SettledAmountUSD,SettledDate,DocumentType
Australia,Crane Worldwide Logistics,Supplier,National Australian Bank (NAB),72236140,6391230362,2/11/2018,3/12/2018,29,USD,60.152,USD,USD/USD,60.15,60.15,3/13/2018,Purchase Invoice
Italy,Lloyd Manex Ltd,Supplier,Intesa San Paolo,35098583,8412636147,2/15/2018,3/16/2018,29,USD,34.632,USD,USD/USD,34.63,34.63,3/13/2018,Purchase Invoice
Switzerland,Apextrans,Supplier,Credit Suisse,44609308,9532347736,2/22/2018,3/23/2018,29,USD,52.208,USD,USD/USD,52.21,52.21,3/16/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,5267406352,2/4/2018,3/5/2018,29,USD,93.742,USD,USD/USD,93.74,93.74,3/17/2018,Purchase Invoice
Singapore, FedEx Logistics Partner,Supplier,DBS,53068712,5213055328,2/8/2018,3/9/2018,29,USD,56.2,USD,USD/USD,56.2,56.2,3/17/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,986186433,2/4/2018,3/6/2018,30,USD,104.304,USD,USD/USD,104.3,104.3,3/19/2018,Purchase Invoice
Australia,GMK Logistics,Supplier,National Australian Bank (NAB),72236140,9247964188,1/31/2018,3/2/2018,30,USD,88.659,USD,USD/USD,88.66,88.66,3/20/2018,Purchase Invoice
Italy,Lloyd Manex Ltd,Supplier,Intesa San Paolo,35098583,1539464824,2/25/2018,3/26/2018,29,USD,33.864,USD,USD/USD,33.86,33.86,3/23/2018,Purchase Invoice
Japan,NNR Global Logistics,Supplier,Mizuho Financial,63275025,8158807915,3/2/2018,3/31/2018,29,USD,39.347,USD,USD/USD,39.35,39.35,3/23/2018,Purchase Invoice
Singapore, UPS Shipping Company,Supplier,DBS,53068712,3392013462,3/1/2018,3/31/2018,30,USD,67.848,USD,USD/USD,67.85,67.85,3/23/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,7948352699,1/31/2018,3/2/2018,30,USD,70.896,USD,USD/USD,70.9,70.9,3/25/2018,Purchase Invoice
Singapore, DB Schenker Logistics Company ,Supplier,DBS,53068712,2603539151,3/5/2018,4/3/2018,29,USD,99.852,USD,USD/USD,99.85,99.85,3/26/2018,Purchase Invoice
Italy,International Container & Transport SA,Supplier,Intesa San Paolo,35098583,8011401002,3/3/2018,4/2/2018,30,USD,24.63,USD,USD/USD,24.63,24.63,3/27/2018,Purchase Invoice
Singapore, UPS Shipping Company,Supplier,DBS,53068712,106360398,2/21/2018,3/22/2018,29,USD,56.088,USD,USD/USD,56.09,56.09,3/28/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,8143888252,2/26/2018,,,USD,-44.814,USD,USD/USD,-44.81,-44.81,3/29/2018,Debit Note
Singapore,Maerskline,Supplier,DBS,53068712,7987067040,3/9/2018,4/8/2018,30,USD,40.698,USD,USD/USD,40.7,40.7,3/31/2018,Purchase Invoice
Singapore,DHL,Supplier,DBS,53068712,9346540427,3/7/2018,4/5/2018,29,USD,33.054,USD,USD/USD,33.05,33.05,4/1/2018,Purchase Invoice
Australia,Crane Worldwide Logistics,Supplier,National Australian Bank (NAB),72236140,4240901816,3/9/2018,4/8/2018,30,USD,48.391,USD,USD/USD,48.39,48.39,4/1/2018,Purchase Invoice
Singapore,DHL,Supplier,DBS,53068712,7117237839,3/7/2018,4/6/2018,30,USD,25.382,USD,USD/USD,25.38,25.38,4/4/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,5902046357,2/24/2018,3/25/2018,29,USD,44.964,USD,USD/USD,44.96,44.96,4/6/2018,Purchase Invoice
Italy,Henry Johnson Sons and Co Ltd,Supplier,Intesa San Paolo,35098583,3787074117,3/30/2018,4/29/2018,30,USD,29.7,USD,USD/USD,29.7,29.7,4/7/2018,Purchase Invoice
Italy,Henry Johnson Sons and Co Ltd,Supplier,Intesa San Paolo,35098583,6950783276,3/19/2018,4/18/2018,30,USD,88.13,USD,USD/USD,88.13,88.13,4/7/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,863593594,3/5/2018,4/3/2018,29,USD,85.28,USD,USD/USD,85.28,85.28,4/8/2018,Purchase Invoice
Japan,SAGAWA,Supplier,Mizuho Financial,63275025,6332345575,3/18/2018,4/17/2018,30,USD,70.191,USD,USD/USD,70.19,70.19,4/8/2018,Purchase Invoice
Italy,Gefco,Supplier,Intesa San Paolo,35098583,4205152266,3/9/2018,4/8/2018,30,USD,26.37,USD,USD/USD,26.37,26.37,4/9/2018,Purchase Invoice
Singapore,DHL,Supplier,DBS,53068712,3889144995,3/19/2018,4/18/2018,30,USD,35.694,USD,USD/USD,35.69,35.69,4/10/2018,Purchase Invoice
Singapore, UPS Shipping Company,Supplier,DBS,53068712,8610240691,3/25/2018,4/24/2018,30,USD,124.566,USD,USD/USD,124.57,124.57,4/11/2018,Purchase Invoice
Singapore, DB Schenker Logistics Company ,Supplier,DBS,53068712,1661280732,3/19/2018,4/18/2018,30,USD,60.968,USD,USD/USD,60.97,60.97,4/15/2018,Purchase Invoice
Singapore, UPS Shipping Company,Supplier,DBS,53068712,8193629632,3/11/2018,4/10/2018,30,USD,68.656,USD,USD/USD,68.66,68.66,4/15/2018,Purchase Invoice
Singapore, DHL Logistics Company,Supplier,DBS,53068712,3336713604,3/19/2018,4/18/2018,30,USD,48.024,USD,USD/USD,48.02,48.02,4/16/2018,Purchase Invoice
Japan,CH,Supplier,Mizuho Financial,63275025,2938080421,3/28/2018,4/27/2018,30,USD,45.768,USD,USD/USD,45.77,45.77,4/17/2018,Purchase Invoice
Singapore, DB Schenker Logistics Company ,Supplier,DBS,53068712,4392917787,3/21/2018,4/20/2018,30,USD,90.057,USD,USD/USD,90.06,90.06,4/17/2018,Purchase Invoice
Italy,Marexport Global Forwarding,Supplier,Intesa San Paolo,35098583,3372045756,3/20/2018,4/19/2018,30,USD,20.928,USD,USD/USD,20.93,20.93,4/18/2018,Purchase Invoice
Japan,CH,Supplier,Mizuho Financial,63275025,1401765320,3/28/2018,4/27/2018,30,USD,32.544,USD,USD/USD,32.54,32.54,4/18/2018,Purchase Invoice
Switzerland,Apextrans,Supplier,Credit Suisse,44609308,519699775,3/9/2018,4/8/2018,30,USD,41.821,USD,USD/USD,41.82,41.82,4/18/2018,Purchase Invoice
Singapore, DTDC eCommerce Logistics Services,Supplier,DBS,53068712,4906343375,3/28/2018,4/27/2018,30,USD,53.69,USD,USD/USD,53.69,53.69,4/20/2018,Purchase Invoice
Singapore, DTDC eCommerce Logistics Services,Supplier,DBS,53068712,3980945533,4/9/2018,5/9/2018,30,USD,37.956,USD,USD/USD,37.96,37.96,4/24/2018,Purchase Invoice
Italy,Marexport Global Forwarding,Supplier,Intesa San Paolo,35098583,4373509799,4/20/2018,5/20/2018,30,USD,38.85,USD,USD/USD,38.85,38.85,4/28/2018,Purchase Invoice
Singapore,Maerskline,Supplier,DBS,53068712,3746198531,3/31/2018,4/30/2018,30,USD,46.856,USD,USD/USD,46.86,46.86,4/28/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,4087965896,4/8/2018,5/8/2018,30,USD,48.256,USD,USD/USD,48.26,48.26,4/28/2018,Purchase Invoice
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,7873704019,4/2/2018,5/2/2018,30,USD,13.611,USD,USD/USD,13.61,13.61,4/30/2018,Purchase Invoice
Italy,International Container & Transport SA,Supplier,Intesa San Paolo,35098583,6873739459,4/10/2018,5/10/2018,30,USD,31.598,USD,USD/USD,31.6,31.6,5/1/2018,Purchase Invoice
Japan,Daily Fresh,Supplier,Mizuho Financial,63275025,9385394813,3/11/2018,,,USD,-48.969,USD,USD/USD,-48.97,-48.97,5/4/2018,Debit Note
Singapore,DHL,Supplier,DBS,53068712,5358292150,4/9/2018,5/9/2018,30,USD,39.45,USD,USD/USD,39.45,39.45,5/5/2018,Purchase Invoice
Japan,NNR Global Logistics,Supplier,Mizuho Financial,63275025,3110539420,4/7/2018,5/7/2018,30,USD,47.073,USD,USD/USD,47.07,47.07,5/7/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,1070458941,3/25/2018,4/24/2018,30,USD,68.88,USD,USD/USD,68.88,68.88,5/9/2018,Purchase Invoice
Japan,Daily Fresh,Supplier,Mizuho Financial,63275025,3388733044,3/18/2018,4/17/2018,30,USD,46.536,USD,USD/USD,46.54,46.54,5/9/2018,Purchase Invoice
Japan,NNR Global Logistics,Supplier,Mizuho Financial,63275025,5770866746,4/29/2018,5/29/2018,30,USD,44.779,USD,USD/USD,44.78,44.78,5/11/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,8164223740,3/31/2018,4/30/2018,30,USD,80.058,USD,USD/USD,80.06,80.06,5/12/2018,Purchase Invoice
Switzerland,Apextrans,Supplier,Credit Suisse,44609308,3161602037,4/6/2018,5/6/2018,30,USD,87.208,USD,USD/USD,87.21,87.21,5/14/2018,Purchase Invoice
Australia,Crane Worldwide Logistics,Supplier,National Australian Bank (NAB),72236140,6456711417,4/27/2018,5/27/2018,30,USD,93.489,USD,USD/USD,93.49,93.49,5/17/2018,Purchase Invoice
Italy,Gefco,Supplier,Intesa San Paolo,35098583,586869515,4/1/2018,5/1/2018,30,USD,14.94,USD,USD/USD,14.94,14.94,5/19/2018,Purchase Invoice
Singapore, FedEx Logistics Partner,Supplier,DBS,53068712,6484296694,4/28/2018,5/28/2018,30,USD,73.9,USD,USD/USD,73.9,73.9,5/19/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,6172286277,4/18/2018,5/18/2018,30,USD,33.121,USD,USD/USD,33.12,33.12,5/22/2018,Purchase Invoice
Australia,Supply Chain Services,Supplier,National Australian Bank (NAB),72236140,2691990096,5/4/2018,6/3/2018,30,USD,121.81,USD,USD/USD,121.81,121.81,5/25/2018,Purchase Invoice
Australia,GMK Logistics,Supplier,National Australian Bank (NAB),72236140,7588924354,4/21/2018,5/21/2018,30,USD,90.402,USD,USD/USD,90.4,90.4,5/25/2018,Purchase Invoice
Singapore, UPS Shipping Company,Supplier,DBS,53068712,5348962723,4/29/2018,5/29/2018,30,USD,86.94,USD,USD/USD,86.94,86.94,5/25/2018,Purchase Invoice
Singapore, DHL Logistics Company,Supplier,DBS,53068712,9046073270,4/13/2018,,,USD,-50.586,USD,USD/USD,-50.59,-50.59,5/26/2018,Debit Note
Singapore, FedEx Logistics Partner,Supplier,DBS,53068712,1720149032,5/1/2018,5/31/2018,30,USD,71.68,USD,USD/USD,71.68,71.68,5/26/2018,Purchase Invoice
Australia,Supply Chain Services,Supplier,National Australian Bank (NAB),72236140,903308179,5/1/2018,5/31/2018,30,USD,73.87,USD,USD/USD,73.87,73.87,5/27/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,2335255564,4/26/2018,5/26/2018,30,USD,79.56,USD,USD/USD,79.56,79.56,5/30/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,828222419,4/21/2018,5/21/2018,30,USD,69.84,USD,USD/USD,69.84,69.84,5/30/2018,Purchase Invoice
Italy,Gefco,Supplier,Intesa San Paolo,35098583,523612316,4/26/2018,,,USD,-23.016,USD,USD/USD,-23.02,-23.02,6/2/2018,Debit Note
Italy,Lloyd Manex Ltd,Supplier,Intesa San Paolo,35098583,725765179,4/16/2018,,,USD,-61.368,USD,USD/USD,-61.37,-61.37,6/2/2018,Debit Note
Japan,CH,Supplier,Mizuho Financial,63275025,9338041983,5/13/2018,6/12/2018,30,USD,36.608,USD,USD/USD,36.61,36.61,6/3/2018,Purchase Invoice
Singapore, DTDC eCommerce Logistics Services,Supplier,DBS,53068712,4884609599,5/20/2018,6/19/2018,30,USD,65.768,USD,USD/USD,65.77,65.77,6/3/2018,Purchase Invoice
Italy,Gefco,Supplier,Intesa San Paolo,35098583,7217104380,4/22/2018,5/22/2018,30,USD,27.287,USD,USD/USD,27.29,27.29,6/4/2018,Purchase Invoice
Singapore,DHL,Supplier,DBS,53068712,7651605979,4/24/2018,5/24/2018,30,USD,77.896,USD,USD/USD,77.9,77.9,6/4/2018,Purchase Invoice
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,1838229775,4/9/2018,5/9/2018,30,USD,53.604,USD,USD/USD,53.6,53.6,6/5/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,5202032006,5/2/2018,6/1/2018,30,USD,64.009,USD,USD/USD,64.01,64.01,6/5/2018,Purchase Invoice
Australia,Supply Chain Services,Supplier,National Australian Bank (NAB),72236140,3319184911,5/17/2018,6/16/2018,30,USD,54.432,USD,USD/USD,54.43,54.43,6/6/2018,Purchase Invoice
Italy,Gefco,Supplier,Intesa San Paolo,35098583,1491016919,5/18/2018,6/17/2018,30,USD,13.461,USD,USD/USD,13.46,13.46,6/10/2018,Purchase Invoice
Japan,NNR Global Logistics,Supplier,Mizuho Financial,63275025,3442695365,5/16/2018,,,USD,-92.829,USD,USD/USD,-92.83,-92.83,6/11/2018,Debit Note
Italy,SAGA,Supplier,Intesa San Paolo,35098583,3666273001,5/23/2018,6/22/2018,30,USD,38.424,USD,USD/USD,38.42,38.42,6/12/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,7214943027,4/24/2018,5/24/2018,30,USD,70.688,USD,USD/USD,70.69,70.69,6/14/2018,Purchase Invoice
Australia,Crane Worldwide Logistics,Supplier,National Australian Bank (NAB),72236140,8873481496,5/20/2018,6/19/2018,30,USD,84.474,USD,USD/USD,84.47,84.47,6/15/2018,Purchase Invoice
Japan,NNR Global Logistics,Supplier,Mizuho Financial,63275025,2293228040,5/12/2018,6/11/2018,30,USD,43.623,USD,USD/USD,43.62,43.62,6/15/2018,Purchase Invoice
Italy,Henry Johnson Sons and Co Ltd,Supplier,Intesa San Paolo,35098583,8066733568,6/6/2018,7/6/2018,30,USD,45.881,USD,USD/USD,45.88,45.88,6/16/2018,Purchase Invoice
Japan,NNR Global Logistics,Supplier,Mizuho Financial,63275025,4191206571,5/11/2018,6/10/2018,30,USD,98.856,USD,USD/USD,98.86,98.86,6/16/2018,Purchase Invoice
Italy,Marexport Global Forwarding,Supplier,Intesa San Paolo,35098583,4861734117,6/7/2018,7/7/2018,30,USD,22.131,USD,USD/USD,22.13,22.13,6/17/2018,Purchase Invoice
Italy,Henry Johnson Sons and Co Ltd,Supplier,Intesa San Paolo,35098583,6110784918,6/6/2018,7/6/2018,30,USD,95.15,USD,USD/USD,95.15,95.15,6/17/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,6470441031,5/14/2018,6/13/2018,30,USD,51.192,USD,USD/USD,51.19,51.19,6/17/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,2268923964,5/10/2018,6/9/2018,30,USD,85.956,USD,USD/USD,85.96,85.96,6/19/2018,Purchase Invoice
Singapore, DTDC eCommerce Logistics Services,Supplier,DBS,53068712,4903468078,5/23/2018,6/22/2018,30,USD,73.205,USD,USD/USD,73.21,73.21,6/19/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,6607623679,4/24/2018,5/24/2018,30,USD,45.048,USD,USD/USD,45.05,45.05,6/21/2018,Purchase Invoice
Australia,Crane Worldwide Logistics,Supplier,National Australian Bank (NAB),72236140,3404073119,5/31/2018,6/30/2018,30,USD,96.602,USD,USD/USD,96.6,96.6,6/23/2018,Purchase Invoice
Italy,Gefco,Supplier,Intesa San Paolo,35098583,874114464,5/11/2018,6/10/2018,30,USD,33,USD,USD/USD,33,33,6/23/2018,Purchase Invoice
Italy,Henry Johnson Sons and Co Ltd,Supplier,Intesa San Paolo,35098583,9833191016,6/17/2018,7/17/2018,30,USD,73.194,USD,USD/USD,73.19,73.19,6/24/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,3706686292,4/19/2018,5/19/2018,30,USD,53.304,USD,USD/USD,53.3,53.3,6/24/2018,Purchase Invoice
Australia,Supply Chain Services,Supplier,National Australian Bank (NAB),72236140,8061366749,6/11/2018,7/11/2018,30,USD,74.511,USD,USD/USD,74.51,74.51,6/25/2018,Purchase Invoice
Australia,Crane Worldwide Logistics,Supplier,National Australian Bank (NAB),72236140,9294397922,6/9/2018,7/9/2018,30,USD,29.832,USD,USD/USD,29.83,29.83,6/25/2018,Purchase Invoice
Italy,Lloyd Manex Ltd,Supplier,Intesa San Paolo,35098583,9901723698,5/31/2018,6/30/2018,30,USD,32.202,USD,USD/USD,32.2,32.2,6/25/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,7683329600,5/23/2018,6/22/2018,30,USD,35.308,USD,USD/USD,35.31,35.31,6/28/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,1857535709,6/7/2018,7/7/2018,30,USD,77.988,USD,USD/USD,77.99,77.99,7/2/2018,Purchase Invoice
Singapore, UPS Shipping Company,Supplier,DBS,53068712,2592237959,6/2/2018,7/2/2018,30,USD,101.475,USD,USD/USD,101.48,101.48,7/3/2018,Purchase Invoice
Italy,SAGA,Supplier,Intesa San Paolo,35098583,4193414535,6/21/2018,7/21/2018,30,USD,29.634,USD,USD/USD,29.63,29.63,7/6/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,8696909774,6/22/2018,7/22/2018,30,USD,82.34,USD,USD/USD,82.34,82.34,7/6/2018,Purchase Invoice
Italy,Lloyd Manex Ltd,Supplier,Intesa San Paolo,35098583,8466152667,6/7/2018,7/7/2018,30,USD,35.3,USD,USD/USD,35.3,35.3,7/7/2018,Purchase Invoice
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,6612036180,6/5/2018,7/5/2018,30,USD,27.416,USD,USD/USD,27.42,27.42,7/8/2018,Purchase Invoice
Japan,SAGAWA,Supplier,Mizuho Financial,63275025,3478922594,6/4/2018,7/4/2018,30,USD,104.976,USD,USD/USD,104.98,104.98,7/9/2018,Purchase Invoice
Singapore, FedEx Logistics Partner,Supplier,DBS,53068712,642683535,6/21/2018,7/21/2018,30,USD,76.032,USD,USD/USD,76.03,76.03,7/9/2018,Purchase Invoice
Singapore, DHL Logistics Company,Supplier,DBS,53068712,907309012,6/5/2018,7/5/2018,30,USD,45.346,USD,USD/USD,45.35,45.35,7/9/2018,Purchase Invoice
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,6813182490,6/6/2018,,,USD,-27.528,USD,USD/USD,-27.53,-27.53,7/10/2018,Debit Note
Japan,NNR Global Logistics,Supplier,Mizuho Financial,63275025,7372189514,6/22/2018,7/22/2018,30,USD,45.567,USD,USD/USD,45.57,45.57,7/10/2018,Purchase Invoice
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,3769233956,6/21/2018,,,USD,-6.438,USD,USD/USD,-6.44,-6.44,7/11/2018,Debit Note
Japan,SAGAWA,Supplier,Mizuho Financial,63275025,3905871857,6/2/2018,7/2/2018,30,USD,49.049,USD,USD/USD,49.05,49.05,7/11/2018,Purchase Invoice
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,101415022,6/8/2018,7/8/2018,30,USD,48.084,USD,USD/USD,48.08,48.08,7/12/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,1314366616,6/21/2018,7/21/2018,30,USD,108,USD,USD/USD,108,108,7/12/2018,Purchase Invoice
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,601439683,5/31/2018,6/30/2018,30,USD,51.312,USD,USD/USD,51.31,51.31,7/12/2018,Purchase Invoice
Singapore, DB Schenker Logistics Company ,Supplier,DBS,53068712,1014105716,6/26/2018,7/26/2018,30,USD,59.013,USD,USD/USD,59.01,59.01,7/13/2018,Purchase Invoice
Italy,Marexport Global Forwarding,Supplier,Intesa San Paolo,35098583,3123419643,7/4/2018,8/3/2018,30,USD,15.246,USD,USD/USD,15.25,15.25,7/14/2018,Purchase Invoice
Italy,Gefco,Supplier,Intesa San Paolo,35098583,3193715842,6/2/2018,7/2/2018,30,USD,15.208,USD,USD/USD,15.21,15.21,7/15/2018,Purchase Invoice
Italy,SAGA,Supplier,Intesa San Paolo,35098583,1134404014,7/1/2018,7/31/2018,30,USD,57.08,USD,USD/USD,57.08,57.08,7/19/2018,Purchase Invoice
Italy,Lloyd Manex Ltd,Supplier,Intesa San Paolo,35098583,8945287530,7/8/2018,8/7/2018,30,USD,19.086,USD,USD/USD,19.09,19.09,7/19/2018,Purchase Invoice
Italy,SAGA,Supplier,Intesa San Paolo,35098583,9584725480,6/28/2018,7/28/2018,30,USD,44.143,USD,USD/USD,44.14,44.14,7/20/2018,Purchase Invoice
Japan,NNR Global Logistics,Supplier,Mizuho Financial,63275025,3347038389,6/20/2018,7/20/2018,30,USD,89.87,USD,USD/USD,89.87,89.87,7/21/2018,Purchase Invoice
Singapore, DTDC eCommerce Logistics Services,Supplier,DBS,53068712,4729783757,6/29/2018,7/29/2018,30,USD,39.264,USD,USD/USD,39.26,39.26,7/21/2018,Purchase Invoice
Switzerland,Apextrans,Supplier,Credit Suisse,44609308,8984386895,6/28/2018,7/28/2018,30,USD,45.12,USD,USD/USD,45.12,45.12,7/21/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,7576909723,6/26/2018,7/26/2018,30,USD,57.96,USD,USD/USD,57.96,57.96,7/23/2018,Purchase Invoice
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,2161659457,6/23/2018,7/23/2018,30,USD,44.418,USD,USD/USD,44.42,44.42,7/23/2018,Purchase Invoice
Italy,Gefco,Supplier,Intesa San Paolo,35098583,3510257713,6/25/2018,,,USD,-26.642,USD,USD/USD,-26.64,-26.64,7/24/2018,Debit Note
Italy,SAGA,Supplier,Intesa San Paolo,35098583,2364345204,7/9/2018,8/8/2018,30,USD,62.634,USD,USD/USD,62.63,62.63,7/24/2018,Purchase Invoice
Singapore, FedEx Logistics Partner,Supplier,DBS,53068712,9774403215,6/25/2018,7/25/2018,30,USD,64.02,USD,USD/USD,64.02,64.02,7/24/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,6552782992,6/17/2018,7/17/2018,30,USD,85.293,USD,USD/USD,85.29,85.29,7/25/2018,Purchase Invoice
Singapore,DHL,Supplier,DBS,53068712,7210229768,6/20/2018,7/20/2018,30,USD,48.279,USD,USD/USD,48.28,48.28,7/25/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,4983129692,6/27/2018,7/27/2018,30,USD,46.249,USD,USD/USD,46.25,46.25,7/31/2018,Purchase Invoice
Italy,Marexport Global Forwarding,Supplier,Intesa San Paolo,35098583,7400496881,7/19/2018,,,USD,-21.203,USD,USD/USD,-21.2,-21.2,8/2/2018,Debit Note
Singapore, DTDC eCommerce Logistics Services,Supplier,DBS,53068712,5783903505,7/19/2018,8/18/2018,30,USD,22.419,USD,USD/USD,22.42,22.42,8/2/2018,Purchase Invoice
Singapore, Singapore Post Logistics Service,Supplier,DBS,53068712,302496054,7/12/2018,8/11/2018,30,USD,58.12,USD,USD/USD,58.12,58.12,8/4/2018,Purchase Invoice
Singapore, FedEx Logistics Partner,Supplier,DBS,53068712,2800980653,7/10/2018,,,USD,-89.14,USD,USD/USD,-89.14,-89.14,8/7/2018,Debit Note
Singapore, DHL Logistics Company,Supplier,DBS,53068712,1043332195,7/8/2018,,,USD,-71.181,USD,USD/USD,-71.18,-71.18,8/8/2018,Debit Note
Japan,Yusen Logistics,Supplier,Mizuho Financial,63275025,7427150035,7/7/2018,8/6/2018,30,USD,5.418,USD,USD/USD,5.42,5.42,8/10/2018,Purchase Invoice
Japan,NIPPON EXPRESS GROUP,Supplier,Mizuho Financial,63275025,7832842569,6/20/2018,7/20/2018,30,USD,47.202,USD,USD/USD,47.2,47.2,8/12/2018,Purchase Invoice
Japan,Daily Fresh,Supplier,Mizuho Financial,63275025,8030079566,7/6/2018,8/5/2018,30,USD,95.876,USD,USD/USD,95.88,95.88,8/12/2018,Purchase Invoice
Singapore, DHL Logistics Company,Supplier,DBS,53068712,4941611675,7/17/2018,8/16/2018,30,USD,39.162,USD,USD/USD,39.16,39.16,8/12/2018,Purchase Invoice
Australia,VISA Global Logistics,Supplier,National Australian Bank (NAB),72236140,312360946,7/7/2018,8/6/2018,30,USD,59.517,USD,USD/USD,59.52,59.52,8/13/2018,Purchase Invoice
Singapore, FedEx Logistics Partner,Supplier,DBS,53068712,8942199682,7/28/2018,8/27/2018,30,USD,38.598,USD,USD/USD,38.6,38.6,8/13/2018,Purchase Invoice
Switzerland,Apextrans,Supplier,Credit Suisse,44609308,4975084684,6/24/2018,7/24/2018,30,USD,32.196,USD,USD/USD,32.2,32.2,8/13/2018,Purchase Invoice
Singapore, UPS Shipping Company,Supplier,DBS,53068712,9288370344,7/13/2018,,,USD,-54.229,USD,USD/USD,-54.23,-54.23,8/14/2018,Debit Note
Singapore, UPS Shipping Company,Supplier,DBS,53068712,2818238611,7/16/2018,8/15/2018,30,USD,73.776,USD,USD/USD,73.78,73.78,8/14/2018,Purchase Invoice
Singapore, FedEx Logistics Partner,Supplier,DBS,53068712,3230943614,7/24/2018,8/23/2018,30,USD,70.056,USD,USD/USD,70.06,70.06,8/14/2018,Purchase Invoice
Italy,Marexport Global Forwarding,Supplier,Intesa San Paolo,35098583,7254663490,8/3/2018,9/2/2018,30,USD,12.024,USD,USD/USD,12.02,12.02,8/16/2018,Purchase Invoice
Italy,Henry Johnson Sons and Co Ltd,Supplier,Intesa San Paolo,35098583,4485969691,8/9/2018,9/8/2018,30,USD,49.824,USD,USD/USD,49.82,49.82,8/18/2018,Purchase Invoice
Singapore,Maerskline,Supplier,DBS,53068712,2690415396,7/25/2018,8/24/2018,30,USD,109.902,USD,USD/USD,109.9,109.9,8/18/2018,Purchase Invoice
Australia,Supply Chain Services,Supplier,National Australian Bank (NAB),72236140,103482752,7/26/2018,8/25/2018,30,USD,79.343,USD,USD/USD,79.34,79.34,8/20/2018,Purchase Invoice
